"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Riok1",0.147995652762074,1.90034150000375,0.69112901093229,0.497360567262631,0.589981498988586,-5.78345062079585
"Cd37",0.193834803264106,2.73415156252878,0.796006760481718,0.435294818381138,0.530711941564881,-5.78348380167498
"Ggn",-0.126945085609137,-0.0786180542198351,-0.485638294682486,0.632455956821216,0.711335295256222,-5.784004508816
"Tifab",-0.212686029023918,2.19360695041698,-0.73207735153006,0.472540723353698,0.566874306682391,-5.7840196860373
"Celf2",0.116764382204317,0.477535965735214,0.491135256606779,0.628630879028001,0.708118751791618,-5.78413079619995
"LOC102555870",-0.129013692361145,0.0474204905253368,-0.463729264002735,0.647805941726114,0.724410298035372,-5.78432072623687
"Lipt1",-0.126016869015351,0.853290008357518,-0.531919432485076,0.600590830438643,0.684086623934029,-5.78436888179871
"Tdrp",-0.110370649836228,0.172487200967838,-0.463577958202603,0.647912522897306,0.724481874175738,-5.78439552453923
"Dnajb11",0.175398644641273,5.37848786372962,0.881118964588437,0.388630036687238,0.483783272443799,-5.7846318634292
"Chaf1a",-0.115595193366992,0.411768289136081,-0.477414599078302,0.638198219713125,0.716302417627428,-5.78489255532495
"Actr1b",-0.153221812610456,4.70222929000748,-0.895431744796326,0.381115836256984,0.475943799624635,-5.78492628002262
"Mex3b",-0.106969570810005,0.284090571328656,-0.467565538818806,0.645106234890859,0.721984399811755,-5.78493787368517
"Cd160",-0.186203725549644,-0.66637860469245,-0.688808260995847,0.498789300011944,0.591169391888337,-5.78494140371605
"Pheta1",0.150445970654466,2.08347516084897,0.714360403435116,0.483188494791963,0.57695110099813,-5.78499731403191
"Btbd3",-0.121890070024403,0.652608514801864,-0.502962463464247,0.620437256216227,0.701334365729438,-5.78501200440494
"Acbd3",0.138866508623452,3.1500272696447,0.83500676838798,0.413493104890412,0.509105030622807,-5.78518224292945
"Plcxd2",-0.116932225756448,0.250977650947788,-0.464485495328186,0.647273361997473,0.723909881443987,-5.78536204736929
"Ywhae",-0.140289731275998,6.90549252858497,-0.815996313996456,0.424032282913975,0.519436875668366,-5.78562810640087
"Phkg2",-0.170021742514587,4.41963324170418,-0.894695829711938,0.381499837354672,0.476335955115155,-5.78590235326452
"Irf6",0.199225715971101,3.92042791228347,0.881159509555729,0.388608614367546,0.483774299769013,-5.7859443315115
"Nsun3",-0.119468123110316,-0.0606533564856678,-0.478294102791417,0.637582974127063,0.715777112463401,-5.78605279575494
"Cryz",0.185429933680384,3.87225968302646,0.879446444403398,0.389514402659374,0.484618284778254,-5.78605912707475
"Dnajc3",-0.164171711317535,5.99481246324562,-0.857438674140765,0.401273713485493,0.496471919614849,-5.78607221598046
"Zfp758",-0.157061690583236,2.19787266445437,-0.729356472273344,0.474166872037422,0.568472429298353,-5.78628327155992
"LOC102546740",-0.1358337167012,-0.385607115260463,-0.603098512875864,0.553163326969643,0.642318685434488,-5.78669454927311
"Ykt6",-0.152909618459799,3.7428302806708,-0.875363348499006,0.391678917302212,0.486812996072874,-5.78695010313764
"Xkr6",0.124991005440852,0.802801125381669,0.521628633696858,0.607608555214238,0.690278041530188,-5.78696640848763
"Sybu",-0.223578399605438,-0.164625816992539,-0.504032825245425,0.619698206400168,0.700761164123444,-5.78698749982364
"Dlat",-0.150607459228967,3.15920969020181,-0.835401330147608,0.413276144785358,0.508916720154312,-5.78715066829571
"LOC102548320",0.118022883762488,0.928093480431884,0.538308093872903,0.596254050033542,0.680353717733649,-5.78745899183792
"Pacrgl",0.129287814906927,1.14128290907742,0.570492346227583,0.574643328994046,0.661706965048835,-5.78756990225286
"Thrap3",0.146670816661779,4.19840482230039,0.887694172769036,0.385166074774638,0.480384864734683,-5.78770952526133
"Bhlhe40",-0.232929000377087,3.57096467323975,-0.865391817823968,0.396997913457382,0.492170816909256,-5.78771901475423
"Necap1",0.151094134402251,4.42697922919985,0.890446829384712,0.383721961332032,0.47874164126157,-5.78780951786048
"Vopp1",-0.108384913248782,0.575289569056352,-0.488038595086081,0.630784390525657,0.709915648621274,-5.78786338920272
"Grhpr",-0.140125969878905,9.8019546757355,-0.670674699401799,0.510033354911782,0.602139420045358,-5.787932962697
"Slc22a17",0.152230644835414,3.94857059298593,0.88042390547146,0.388997398075508,0.484116628738137,-5.78796123625548
"Fbxo34",-0.131413717266517,2.02320918301104,-0.702882527339522,0.490160829725812,0.583495406746704,-5.78796487423519
"Zfp84",0.117154847105646,1.18248694089591,0.575780414089481,0.571131000806914,0.658570621226859,-5.78810566129656
"Ube2q2",-0.145533425520354,3.15850977065736,-0.834022953888024,0.414034396900276,0.509654038434684,-5.78820370234833
"Mtfr2",0.170852090424289,0.491544752289751,0.485289059157148,0.632699332747827,0.71151497127741,-5.78820458720187
"Cwf19l2",-0.120416148744979,1.19654496618927,-0.576829158994143,0.570435733844878,0.657885793482771,-5.78837914058971
"Apeg3",-0.327583031343904,1.80475340170377,-0.670467911794839,0.510162395714856,0.602249981816143,-5.78862421756358
"Clec4f",-0.190287060475704,6.38793473426446,-0.836565219608539,0.412636572321988,0.508257866251911,-5.78865784539707
"LOC100909490",0.148725636240811,0.261695218767497,0.470199656037846,0.643255430935136,0.720434228525946,-5.7888657876042
"LOC108352583",0.142898356616868,0.68041337186711,0.502000406886255,0.621101876880018,0.70183542872388,-5.78908668831177
"LOC120097295",-0.205820392108962,-0.839100075573863,-0.784393768814043,0.441922335916345,0.536964826154119,-5.7891896830533
"Hjv",-0.189615636429671,6.04544338728449,-0.851470584177816,0.404501763354887,0.499757251752285,-5.78920411484388
"Pgpep1l",-0.112752328226752,-0.111633401728465,-0.483703506186855,0.633804813835354,0.712522726896757,-5.78920939574041
"Abcc1",0.121982441876914,0.400608312571228,0.474503682625575,0.640236424692803,0.717950615840983,-5.78925134632968
"LOC102547042",0.114206211646325,0.237052101886195,0.465833420676176,0.64632456056567,0.723086357920252,-5.78927146922579
"Bysl",-0.174895008270882,3.19271434956469,-0.83578174583629,0.413067031949807,0.508732842345651,-5.7892971325663
"LOC120096894",-0.156845886989155,-0.184865292215613,-0.502540869105112,0.620728466617494,0.701529940654174,-5.78938978045355
"Timmdc1",-0.156165807286268,4.81235029178573,-0.88891449242081,0.384525423696517,0.479673051941992,-5.7895539332103
"Igfbp4",0.168714908016163,9.93224666549244,0.660495136449354,0.516407417502694,0.608145676376702,-5.78964195049857
"LOC102550037",0.321079223330571,0.746579144754457,0.512554636131505,0.613828965275818,0.695788676243037,-5.78972944175445
"Map3k7",0.165568951080532,2.79821935800637,0.795024493808195,0.435852998032262,0.531259255605974,-5.789732603892
"Dyrk2",-0.147233967044411,2.28173476550996,-0.73473891048838,0.470953228658961,0.565276747810936,-5.79025590055266
"Stk36",0.140355747194747,0.526405746133196,0.483235406511815,0.634131351182772,0.712785091618901,-5.79033680766417
"Mapk11",0.129332404368251,0.898475950961582,0.528563975237805,0.602874725789381,0.686136918723776,-5.79034116607205
"Agtpbp1",-0.104467997817142,-0.0346121872165739,-0.462300485676596,0.648812695382862,0.725226329304398,-5.79053541222207
"Zfp719",-0.133384007638015,0.653121321302665,-0.491423046601822,0.628430913359497,0.707978076970445,-5.79055099190117
"Smpd5",0.143783142926282,0.37259809209097,0.470756275942327,0.642864638372935,0.720115034801845,-5.79055717430984
"Msto1",-0.161387744248817,3.19571815639401,-0.834329808057705,0.413865518205201,0.509495010004913,-5.79061306883513
"Cbfa2t3",0.147101693466334,-0.236034939555586,0.584570769662575,0.565316884971896,0.653310521668371,-5.79066482642994
"Asxl2",0.112387468399326,0.840417765036448,0.519013971247632,0.609397856233827,0.691941237040838,-5.79074348187351
"Ipp",-0.134526242238114,1.72156406662235,-0.654306532625895,0.520304106717367,0.611887697581854,-5.79084118625361
"LOC120099918",-0.16991174595213,0.255685540747619,-0.450604831458758,0.657079579396486,0.732542138534461,-5.79088727771173
"Fgr",0.143947800791751,1.0731490640918,0.553510365430131,0.585996540732293,0.671825313861176,-5.79107706877159
"Ptger1",0.176772547070326,1.3783432769418,0.600943456435541,0.554569863608724,0.64368838203599,-5.79113303997463
"Orai2",-0.119179824253817,-0.160281544984297,-0.494386367837169,0.626373611276799,0.7064086250313,-5.79122648400574
"Vmo1",0.178657037660214,2.99827893843935,0.813132498959966,0.425634484208286,0.520912080101579,-5.79123078098508
"Clec3b",-0.173489333494949,0.45581231241623,-0.46573943833432,0.646390694470595,0.723112805956422,-5.79129871356464
"Hp1bp3",0.140936316779299,4.76902934963484,0.885804143474811,0.386159698599126,0.481412424253576,-5.79136462630842
"Ipo11",-0.136897206372205,1.7957044812142,-0.664577542636659,0.513845841425816,0.605658572034101,-5.79141954775611
"Gpatch11",-0.185118727183883,1.92998884715137,-0.684306436682285,0.501567456576967,0.593813156751679,-5.791558023126
"LOC120095799",0.236279709338325,-0.388863721507449,0.614378656172734,0.545831958041152,0.63546313275223,-5.79172877306808
"Tgm4",0.132765354834561,0.672144074355293,0.495721973982179,0.625447379591212,0.705551081107303,-5.79175722601776
"Msl1",0.144364450573043,3.85932627502816,0.872504666164727,0.393199015134116,0.488327809118177,-5.79183939891377
"Mtmr2",0.142311313695819,3.01439077466897,0.814261878502955,0.425002183527397,0.520318154950894,-5.79188517890525
"LOC100363472",-0.148809944356497,2.04205677892093,-0.69983064088413,0.492024480355848,0.585140861151406,-5.79189614916115
"LOC102550304",-0.154617340932724,-0.460655846765623,-0.621032829958697,0.541531597395725,0.63131076199788,-5.79213534669956
"Ppm1d",0.130074158149022,1.17989641107904,0.568050475097949,0.576268920274157,0.663107699652117,-5.79215069490732
"Zfp418",-0.107530291789141,0.0828210100602626,-0.444899279210008,0.661128987208069,0.736068041173719,-5.79228543656749
"Trmt5",0.191319146787667,1.47209899193787,0.613138706206963,0.546635304191921,0.636192796322806,-5.79246044714606
"Tmem192",-0.16146098057625,4.82979007374871,-0.885199304765065,0.386478028935066,0.481721048774072,-5.792550310234
"Carmil1",-0.105480083888824,-0.225834227485564,-0.51336961616356,0.613269046211944,0.69529293843157,-5.79271010374425
"Mnt",0.155090046093643,1.74250793625612,0.653683708173127,0.520697172979221,0.612159576675354,-5.79279940930487
"Fbxo10",-0.127833813986628,-0.315212888680325,-0.559974442454755,0.581661828340326,0.667958250353769,-5.79288024601504
"Magee1",-0.143845440914198,-0.316715755361513,-0.567024984742441,0.576952300424163,0.66373697243902,-5.79292470541162
"Bmp4",0.15024423601971,0.60641648455529,0.485982991100542,0.632215786103843,0.71108866995797,-5.79294665084504
"Mettl1",0.165462474595533,2.41773753479036,0.746571223921955,0.463934247047116,0.558388024330782,-5.79300314411507
